shipment_id,pharma_class_id,product_name,weight_kg,origin_id,destination_id,distance_km,primary_transport_mode,transit_duration_hours,num_handovers,max_ambient_temp_c_expected,min_ambient_temp_c_expected,season,geopolitical_risk_score,carrier_reliability_score,packaging_type_used,packaging_autonomy_hours,temperature_excursion
SHP-05316,crt,Aspirin 500mg,422.0,los_angeles_lax,dubai_port,13426.6,sea,612.2,2,24.2,14.1,Spring,3.22,0.929,active,198.1,0
SHP-05317,frozen,Plasma-Derived Factor VIII,38.8,lyon,doha_port,4735.3,sea,233.2,3,24.0,12.8,Autumn,4.55,0.889,active,137.0,1
SHP-05318,cool,Hepatitis B Vaccine,956.5,tokyo_narita,dubai_airport,7979.2,rail,102.2,2,13.4,3.0,Winter,4.59,0.738,active,171.8,0
SHP-05319,cool,Adalimumab (Humira),2000.0,doha_port,madrid,5354.2,sea,223.6,1,25.6,17.8,Summer,3.77,0.863,active,163.5,1
SHP-05320,cool,Hepatitis B Vaccine,45.1,hong_kong,new_york,12956.8,sea,594.1,3,25.0,17.2,Summer,2.19,0.87,active,182.9,0
SHP-05321,crt,Lisinopril 10mg,16.6,dubai_port,houston,13157.2,sea,605.2,2,19.4,9.1,Spring,5.5,0.87,active,164.8,0
SHP-05322,crt,Ibuprofen 400mg,322.8,port_klang,jfk_airport,15137.5,sea,643.2,1,19.8,11.3,Summer,2.03,0.805,active,222.2,1
SHP-05323,cool,Insulin Glargine,1578.2,jfk_airport,busan,11275.9,sea,498.8,3,13.2,6.5,Winter,3.99,0.945,active,165.1,0
SHP-05324,crt,Ibuprofen 400mg,175.5,jfk_airport,marseille,6251.8,sea,295.0,3,2.2,-5.3,Winter,2.57,0.958,active,230.9,0
SHP-05325,cool,Insulin Glargine,11.1,rotterdam,singapore,10563.9,sea,453.2,3,34.4,27.6,Autumn,4.07,0.871,active,165.4,0
SHP-05326,frozen,Varicella Vaccine,39.9,lyon,shanghai,9431.5,sea,433.1,1,27.8,21.6,Autumn,3.4,0.796,active,156.5,1
SHP-05327,crt,Omeprazole 20mg,215.2,cologne_airport,rotterdam,246.2,road,5.0,1,24.6,17.8,Summer,0.0,0.887,none,0.0,0
SHP-05328,crt,Lisinopril 10mg,1450.9,marseille,singapore,10630.6,sea,500.8,1,32.3,21.2,Spring,2.6,0.883,active,180.3,1
SHP-05329,cool,Trastuzumab (Herceptin),38.3,los_angeles_lax,schiphol,8956.1,sea,378.8,2,7.0,-4.7,Autumn,5.23,0.875,active,184.3,0
SHP-05330,crt,Amoxicillin 500mg,24.3,hamburg,marseille,1184.4,road,22.7,0,23.4,13.0,Summer,0.0,0.786,passive,60.5,0
SHP-05331,crt,Lisinopril 10mg,1109.1,rotterdam,mumbai,6922.1,sea,358.8,2,34.1,22.1,Spring,2.26,0.768,active,152.8,0
SHP-05332,cool,Trastuzumab (Herceptin),49.0,frankfurt_airport,port_klang,9948.6,sea,438.3,2,35.8,27.8,Summer,3.14,0.877,active,155.5,0
SHP-05333,cool,Adalimumab (Humira),232.3,schiphol,antwerp,113.0,road,2.0,0,12.1,4.8,Autumn,2.13,0.976,passive,52.0,0
SHP-05334,crt,Aspirin 500mg,898.7,antwerp,jfk_airport,5863.0,sea,275.0,1,18.6,9.8,Autumn,2.21,0.854,active,223.5,0
SHP-05335,ultracold,mRNA COVID-19 Vaccine,278.5,hong_kong,new_york,12956.8,sea,489.4,3,20.7,10.1,Autumn,4.82,0.88,active,180.1,1
SHP-05336,frozen,Frozen Biologic RX-8,94.9,madrid,sao_paulo_gru,8365.2,sea,394.0,3,30.3,21.8,Spring,8.39,0.62,active,168.7,1
SHP-05337,cool,Bevacizumab (Avastin),61.9,shanghai,jfk_airport,11924.1,sea,519.3,3,8.2,0.9,Spring,3.38,0.81,active,121.6,0
SHP-05338,cool,Trastuzumab (Herceptin),110.9,shanghai,los_angeles_lax,10436.7,sea,461.1,1,26.7,15.2,Autumn,4.51,0.786,active,180.0,1
SHP-05339,cool,Bevacizumab (Avastin),1623.2,los_angeles_lax,marseille,9670.4,sea,427.8,2,26.0,19.2,Summer,1.21,0.909,active,162.3,1
SHP-05340,crt,Paracetamol 1g,142.4,busan,dubai_port,7051.3,sea,327.2,3,32.0,23.3,Summer,5.17,0.883,active,223.4,0
SHP-05341,crt,Atorvastatin 20mg,159.0,sao_paulo_gru,mumbai,13759.5,sea,575.1,3,36.6,29.0,Summer,5.23,0.833,active,208.9,0
SHP-05342,crt,Ibuprofen 400mg,19.8,shanghai,hamburg,8615.4,sea,435.4,1,18.8,7.2,Autumn,3.45,0.763,active,170.7,0
SHP-05343,crt,Paracetamol 1g,285.1,schiphol,cologne_airport,229.6,road,6.7,1,23.3,13.9,Summer,0.15,0.972,passive,56.2,0
SHP-05344,frozen,Oncology Prep KX-7,76.6,tokyo_narita,rotterdam,9379.0,rail,130.1,1,23.4,11.8,Summer,1.5,0.937,active,139.0,1
SHP-05345,ultracold,CAR-T Cell Therapy,158.9,houston,busan,11442.4,sea,500.3,2,27.6,19.5,Autumn,4.29,0.816,active,235.8,1
SHP-05346,frozen,Oncology Prep KX-7,445.8,lyon,los_angeles_lax,9479.6,sea,432.1,3,21.5,11.3,Spring,3.19,0.901,active,165.3,1
SHP-05347,frozen,Plasma-Derived Factor VIII,123.9,los_angeles,jfk_airport,3971.9,rail,54.2,1,23.4,12.6,Summer,2.52,0.792,passive,106.2,1
SHP-05348,frozen,Plasma-Derived Factor VIII,368.5,new_york,sao_paulo_gru,7681.7,rail,95.7,2,37.1,26.5,Summer,4.09,0.685,passive,112.9,1
SHP-05349,crt,Omeprazole 20mg,246.9,houston,frankfurt_airport,8419.2,sea,355.6,1,20.3,11.4,Autumn,1.23,0.924,active,172.3,0
SHP-05350,crt,Ibuprofen 400mg,77.6,mumbai,dubai_port,1961.1,sea,119.6,1,17.8,10.7,Autumn,4.45,0.706,active,144.3,0
SHP-05351,crt,Ibuprofen 400mg,547.2,new_york,shanghai,11913.0,sea,527.7,2,17.7,7.7,Autumn,6.65,0.813,active,203.2,1
SHP-05352,cool,Influenza Vaccine,40.5,doha_airport,lyon,4719.4,sea,228.3,3,23.5,13.1,Summer,4.78,0.836,active,129.3,0
SHP-05353,crt,Amoxicillin 500mg,1017.8,port_klang,rotterdam,10241.3,sea,432.7,2,13.7,3.1,Spring,4.32,0.759,active,145.8,0
SHP-05354,cool,Trastuzumab (Herceptin),2000.0,singapore,sao_paulo_gru,15974.4,sea,728.6,2,35.9,24.0,Summer,5.31,0.725,active,156.8,1
SHP-05355,crt,Ibuprofen 400mg,43.5,hamburg,lyon,937.8,road,14.7,1,3.4,-4.6,Winter,1.9,0.9,passive,70.7,0
SHP-05356,cool,Bevacizumab (Avastin),1042.8,jfk_airport,marseille,6251.8,sea,323.0,2,13.6,5.0,Spring,0.0,0.796,active,125.9,0
SHP-05357,cool,Insulin Glargine,236.0,houston,doha_port,12974.0,sea,564.1,3,21.8,11.5,Autumn,2.47,0.902,active,141.6,0
SHP-05358,crt,Atorvastatin 20mg,165.5,doha_port,frankfurt_airport,4606.7,rail,61.4,1,8.8,-0.3,Spring,2.94,0.926,active,206.7,0
SHP-05359,ultracold,CAR-T Cell Therapy,31.4,busan,hong_kong,2027.1,sea,118.2,3,27.1,19.9,Autumn,3.31,0.909,active,228.5,1
SHP-05360,frozen,Oncology Prep KX-7,174.3,kaohsiung,tokyo_narita,2429.5,rail,35.6,2,19.4,8.8,Spring,1.88,0.798,passive,56.5,1
SHP-05361,crt,Ibuprofen 400mg,88.7,frankfurt_airport,bangkok,8999.4,sea,435.3,3,37.9,28.0,Summer,5.43,0.786,active,151.6,0
SHP-05362,frozen,Varicella Vaccine,814.4,dubai_port,busan,7051.3,sea,289.0,3,20.2,10.0,Spring,4.25,0.924,active,182.5,0
SHP-05363,cool,Bevacizumab (Avastin),17.5,port_klang,schiphol,10187.6,sea,441.3,2,10.0,0.8,Autumn,2.2,0.878,active,171.2,0
SHP-05364,crt,Omeprazole 20mg,603.8,hong_kong,schiphol,9283.8,sea,416.6,1,17.6,9.0,Autumn,4.15,0.916,active,203.5,0
SHP-05365,crt,Amoxicillin 500mg,68.1,antwerp,cologne_airport,198.0,road,5.3,0,8.9,1.0,Spring,0.0,0.9,passive,66.0,0
SHP-05366,crt,Aspirin 500mg,242.5,shanghai,schiphol,8971.9,sea,383.7,3,13.8,7.6,Autumn,1.83,0.791,active,239.7,0
SHP-05367,ultracold,CAR-T Cell Therapy,181.2,le_havre,rotterdam,390.3,road,10.5,1,25.1,16.2,Summer,2.73,0.86,passive,33.5,1
SHP-05368,crt,Atorvastatin 20mg,107.9,lyon,hong_kong,9630.2,sea,414.7,2,36.7,28.2,Summer,5.9,0.839,active,154.9,0
SHP-05369,cool,Insulin Glargine,1222.2,shanghai,schiphol,8971.9,sea,423.0,3,14.8,6.9,Spring,5.49,0.679,active,186.8,0
SHP-05370,cool,Trastuzumab (Herceptin),298.2,cologne_airport,jfk_airport,6059.5,sea,271.9,3,25.4,17.9,Summer,2.72,0.887,active,150.8,0
SHP-05371,crt,Amoxicillin 500mg,106.4,port_klang,new_york,15138.5,sea,675.5,3,22.5,12.3,Summer,1.57,0.83,active,154.7,0
SHP-05372,cool,Influenza Vaccine,17.0,jfk_airport,hong_kong,12964.5,sea,561.7,2,33.7,23.0,Summer,5.39,0.86,active,191.0,0
SHP-05373,cool,Trastuzumab (Herceptin),206.0,shanghai,sao_paulo_gru,18628.3,sea,809.0,2,30.8,19.1,Autumn,6.03,0.798,active,143.2,1
SHP-05374,crt,Paracetamol 1g,279.1,doha_port,antwerp,4930.7,sea,262.5,3,0.9,-7.7,Winter,5.25,0.866,active,161.5,0
SHP-05375,cool,Trastuzumab (Herceptin),328.6,singapore,sao_paulo_gru,15974.4,sea,627.7,1,37.5,28.4,Summer,6.19,0.691,active,195.3,1
SHP-05376,crt,Omeprazole 20mg,50.2,shanghai,new_york,11913.0,sea,526.7,2,26.0,16.3,Summer,5.53,0.856,active,193.5,0
SHP-05377,crt,Aspirin 500mg,620.9,singapore,jfk_airport,15349.1,sea,639.0,1,14.9,4.7,Spring,1.18,0.911,active,208.5,0
SHP-05378,ultracold,Gene Therapy AAV-9,111.0,frankfurt_airport,dubai_port,4845.0,sea,263.1,1,20.9,13.5,Autumn,5.32,0.911,active,135.0,0
SHP-05379,crt,Ibuprofen 400mg,224.8,marseille,mumbai,6818.9,sea,346.7,1,32.9,26.7,Summer,5.35,0.716,active,185.2,0
SHP-05380,crt,Ibuprofen 400mg,275.5,singapore,frankfurt_airport,10275.0,sea,457.8,3,3.2,-7.4,Winter,3.5,0.967,active,152.2,0
SHP-05381,cool,Insulin Glargine,1551.0,mumbai,tokyo_narita,6786.8,rail,77.4,1,16.5,4.6,Winter,6.55,0.706,active,195.0,0
SHP-05382,crt,Ibuprofen 400mg,686.9,busan,singapore,4578.2,sea,245.9,3,30.6,18.7,Spring,3.38,0.868,active,218.6,0
SHP-05383,cool,Adalimumab (Humira),109.8,hamburg,doha_port,4677.0,sea,248.8,2,14.3,5.1,Winter,2.02,0.878,active,157.5,0
SHP-05384,crt,Paracetamol 1g,77.6,new_york,doha_port,10811.3,sea,471.2,3,18.3,7.9,Autumn,2.53,0.833,active,185.1,0
SHP-05385,cool,Bevacizumab (Avastin),473.8,los_angeles,singapore,14144.5,sea,620.3,3,32.3,22.7,Autumn,1.18,0.859,active,141.2,1
SHP-05386,crt,Lisinopril 10mg,35.6,houston,doha_port,12974.0,sea,551.0,1,18.0,10.4,Spring,1.65,0.754,active,187.2,0
SHP-05387,cool,Influenza Vaccine,34.4,shanghai,le_havre,9424.7,sea,461.9,2,20.2,11.4,Autumn,2.11,0.737,active,145.4,0
SHP-05388,crt,Ibuprofen 400mg,1538.3,marseille,memphis,7769.0,sea,314.8,1,14.3,5.6,Winter,1.2,0.915,active,178.6,0
SHP-05389,crt,Ibuprofen 400mg,329.8,rotterdam,doha_port,4975.6,sea,248.1,3,28.2,17.0,Summer,5.68,0.829,active,193.6,0
SHP-05390,ultracold,mRNA Influenza Vaccine NG,10.0,los_angeles,shanghai,10461.0,sea,475.7,1,17.2,10.5,Spring,4.55,0.762,active,196.5,0
SHP-05391,crt,Lisinopril 10mg,30.0,port_klang,frankfurt_airport,9948.6,sea,417.4,2,3.7,-7.0,Winter,1.81,0.76,active,164.0,0
SHP-05392,frozen,Frozen Biologic RX-8,866.4,kaohsiung,singapore,2966.1,sea,147.7,2,30.0,23.2,Winter,0.47,0.847,active,150.8,1
SHP-05393,cool,Bevacizumab (Avastin),177.5,lyon,port_klang,10269.9,sea,436.6,2,29.4,20.0,Winter,2.25,0.787,active,178.8,0
SHP-05394,ultracold,mRNA Influenza Vaccine NG,233.7,memphis,mumbai,13746.6,sea,618.0,3,31.6,23.5,Winter,6.61,0.769,active,234.3,1
SHP-05395,cool,Hepatitis B Vaccine,156.1,jfk_airport,los_angeles_lax,3974.3,rail,64.0,2,27.5,20.0,Summer,0.0,0.921,passive,82.0,0
SHP-05396,crt,Aspirin 500mg,1262.2,jfk_airport,dubai_port,11006.9,sea,464.3,2,17.6,6.8,Spring,2.4,0.779,active,185.4,0
SHP-05397,crt,Ibuprofen 400mg,1290.0,los_angeles_lax,schiphol,8956.1,air,33.3,1,24.3,15.8,Summer,4.39,0.99,none,0.0,0
SHP-05398,frozen,Plasma-Derived Factor VIII,135.7,busan,shanghai,818.4,road,17.2,1,28.4,18.0,Summer,3.13,0.769,passive,71.3,0
SHP-05399,crt,Atorvastatin 20mg,164.3,sao_paulo_gru,port_klang,15872.8,sea,663.1,1,32.3,21.8,Spring,6.53,0.765,active,204.6,0
SHP-05400,frozen,Plasma-Derived Factor VIII,313.7,hamburg,los_angeles,9104.1,sea,385.7,3,23.3,12.7,Spring,2.63,0.879,active,125.6,1
SHP-05401,crt,Metformin 850mg,1239.6,port_klang,kaohsiung,2990.5,sea,188.3,2,35.1,26.0,Summer,1.33,0.771,active,207.9,0
SHP-05402,crt,Aspirin 500mg,66.1,dubai_port,new_york,11028.4,sea,490.0,1,15.6,5.8,Autumn,4.69,0.803,active,202.0,0
SHP-05403,cool,Influenza Vaccine,331.5,marseille,busan,9615.2,sea,433.8,1,12.8,5.7,Winter,4.1,0.894,active,191.1,1
SHP-05404,cool,Bevacizumab (Avastin),10.0,dubai_port,le_havre,5421.4,sea,222.4,1,25.6,15.3,Summer,5.42,0.834,active,177.2,0
SHP-05405,cool,Trastuzumab (Herceptin),350.4,singapore,los_angeles,14144.5,sea,645.6,2,30.7,24.4,Summer,0.0,0.873,active,143.7,0
SHP-05406,cool,Adalimumab (Humira),678.7,rotterdam,hong_kong,9345.9,rail,129.2,2,34.7,26.6,Summer,2.36,0.759,active,154.3,0
SHP-05407,crt,Atorvastatin 20mg,590.2,busan,los_angeles_lax,9620.7,sea,462.6,2,21.5,11.7,Autumn,4.35,0.83,active,202.1,0
SHP-05408,cool,Adalimumab (Humira),107.0,busan,doha_airport,7340.4,rail,95.7,2,28.7,19.5,Summer,2.75,0.894,active,133.6,0
SHP-05409,crt,Metformin 850mg,90.5,madrid,doha_port,5354.2,sea,252.7,1,18.9,7.4,Autumn,4.04,0.893,active,171.3,0
SHP-05410,cool,Adalimumab (Humira),87.6,singapore,kaohsiung,2966.1,sea,181.9,1,35.7,24.7,Summer,3.44,0.774,active,178.3,1
SHP-05411,crt,Paracetamol 1g,47.8,rotterdam,bangkok,9263.6,sea,394.0,2,36.8,26.0,Summer,4.92,0.715,active,234.3,0
SHP-05412,crt,Amoxicillin 500mg,506.4,cologne_airport,busan,8898.7,rail,107.3,2,26.0,14.4,Spring,1.12,0.887,active,202.1,0
SHP-05413,cool,Hepatitis B Vaccine,80.8,bangkok,los_angeles,13315.8,sea,603.6,2,15.3,4.9,Winter,4.22,0.749,active,172.8,1
SHP-05414,crt,Lisinopril 10mg,493.0,busan,frankfurt_airport,8892.0,sea,399.1,1,21.8,13.8,Summer,5.37,0.922,active,226.3,0
SHP-05415,crt,Lisinopril 10mg,130.3,rotterdam,los_angeles,8961.9,sea,391.2,2,22.0,11.3,Spring,2.12,0.798,active,235.6,0
SHP-05416,crt,Metformin 850mg,121.3,hamburg,jfk_airport,6116.4,sea,295.0,2,18.2,12.0,Autumn,5.21,0.856,active,191.2,0
SHP-05417,crt,Atorvastatin 20mg,65.0,frankfurt_airport,busan,8892.0,sea,424.2,1,15.9,9.3,Winter,2.2,0.813,active,161.3,1
SHP-05418,crt,Amoxicillin 500mg,10.0,rotterdam,new_york,5838.8,sea,262.0,2,12.7,6.4,Autumn,2.38,0.845,active,227.3,0
SHP-05419,cool,Trastuzumab (Herceptin),262.7,cologne_airport,dubai_port,4968.2,sea,234.4,1,20.9,13.9,Autumn,4.32,0.92,active,184.4,0
SHP-05420,cool,Influenza Vaccine,709.2,doha_port,cologne_airport,4733.2,sea,261.1,3,2.6,-9.2,Winter,2.61,0.922,active,128.7,0
SHP-05421,frozen,Zoster Vaccine (Shingrix),2000.0,tokyo_narita,new_york,10812.5,sea,502.6,3,5.2,-4.0,Spring,2.92,0.888,active,175.1,0
SHP-05422,crt,Metformin 850mg,251.2,new_york,busan,11262.3,sea,549.1,2,18.9,7.5,Autumn,4.44,0.925,active,167.2,0
SHP-05423,cool,Insulin Glargine,240.6,schiphol,singapore,10509.7,sea,494.9,2,32.1,23.2,Spring,4.24,0.887,active,174.0,0
SHP-05424,cool,Influenza Vaccine,357.1,dubai_airport,shanghai,6485.4,rail,80.8,2,28.3,20.3,Summer,5.39,0.712,active,163.4,1
SHP-05425,crt,Lisinopril 10mg,60.1,shanghai,kaohsiung,911.1,road,19.2,0,31.8,23.1,Winter,2.82,0.846,passive,60.5,0
SHP-05426,crt,Lisinopril 10mg,41.4,sydney,kaohsiung,7083.2,sea,317.1,3,31.2,19.3,Spring,0.87,0.81,active,162.7,0
SHP-05427,crt,Atorvastatin 20mg,376.8,busan,shanghai,818.4,road,15.0,0,12.8,3.5,Winter,5.77,0.652,passive,71.2,0
SHP-05428,cool,Hepatitis B Vaccine,70.0,los_angeles_lax,sao_paulo_gru,9918.6,rail,136.1,2,28.6,18.4,Spring,5.54,0.739,active,147.1,0
SHP-05429,crt,Atorvastatin 20mg,104.8,busan,singapore,4578.2,sea,246.9,1,34.5,25.1,Spring,2.43,0.893,active,177.5,0
SHP-05430,crt,Paracetamol 1g,353.7,antwerp,doha_airport,4912.0,sea,247.5,3,14.5,6.2,Winter,2.81,0.99,active,181.0,0
SHP-05431,frozen,Oncology Prep KX-7,85.1,jfk_airport,madrid,5753.8,sea,283.9,2,6.5,-0.1,Spring,4.17,0.926,active,139.3,1
SHP-05432,crt,Omeprazole 20mg,358.5,dubai_airport,le_havre,5422.1,sea,267.9,2,8.0,-0.6,Autumn,5.16,0.864,active,233.2,0
SHP-05433,frozen,Plasma-Derived Factor VIII,198.8,jfk_airport,antwerp,5863.0,sea,306.5,1,17.3,7.0,Spring,2.43,0.865,active,126.2,0
SHP-05434,cool,Trastuzumab (Herceptin),2000.0,dubai_airport,los_angeles_lax,13400.2,air,44.0,2,30.7,21.8,Summer,4.09,0.85,passive,51.1,0
SHP-05435,crt,Metformin 850mg,249.4,schiphol,tokyo_narita,9318.4,sea,462.7,3,22.9,16.2,Spring,2.65,0.846,active,232.6,0
SHP-05436,crt,Metformin 850mg,241.0,los_angeles_lax,hong_kong,11647.7,sea,515.1,3,34.6,24.2,Autumn,2.87,0.83,active,221.7,0
SHP-05437,crt,Aspirin 500mg,404.3,hong_kong,lyon,9630.2,sea,420.5,1,9.1,-2.9,Spring,4.69,0.781,active,219.1,0
SHP-05438,crt,Ibuprofen 400mg,187.6,rotterdam,doha_port,4975.6,sea,235.8,2,18.3,7.4,Spring,1.56,0.901,active,185.2,1
SHP-05439,cool,Adalimumab (Humira),86.2,schiphol,new_york,5870.5,sea,291.3,1,1.2,-5.5,Winter,0.68,0.913,active,135.5,0
SHP-05440,frozen,Plasma-Derived Factor VIII,45.7,kaohsiung,lyon,10020.1,sea,437.3,2,20.3,10.0,Spring,3.93,0.875,active,198.4,0
SHP-05441,crt,Omeprazole 20mg,2000.0,marseille,dubai_airport,4965.9,sea,303.9,1,29.5,21.9,Summer,4.13,0.904,active,233.1,0
SHP-05442,crt,Omeprazole 20mg,115.5,le_havre,shanghai,9424.7,sea,393.5,2,26.6,17.2,Spring,5.41,0.829,active,166.0,0
SHP-05443,crt,Aspirin 500mg,25.9,dubai_airport,hamburg,4885.9,sea,245.8,3,24.3,12.6,Summer,3.58,0.806,active,162.8,0
SHP-05444,cool,Bevacizumab (Avastin),1172.0,doha_port,shanghai,6847.0,sea,350.0,1,14.5,2.6,Winter,5.94,0.767,active,170.3,0
SHP-05445,cool,Trastuzumab (Herceptin),1209.4,singapore,doha_airport,6195.0,rail,95.3,2,15.9,6.1,Winter,2.52,0.825,active,168.2,0
SHP-05446,cool,Insulin Glargine,84.8,dubai_airport,port_klang,5497.1,rail,73.1,2,30.8,20.0,Spring,3.17,0.696,active,194.6,1
SHP-05447,cool,Trastuzumab (Herceptin),109.2,rotterdam,singapore,10563.9,sea,469.3,3,32.2,22.4,Summer,0.0,0.863,active,165.2,1
SHP-05448,crt,Lisinopril 10mg,26.3,sydney,jfk_airport,16013.6,air,40.4,2,26.6,19.1,Summer,4.62,0.771,passive,59.8,0
SHP-05449,crt,Omeprazole 20mg,142.9,busan,kaohsiung,1628.3,rail,21.0,2,32.1,21.0,Summer,2.5,0.834,passive,62.9,0
SHP-05450,crt,Metformin 850mg,831.2,shanghai,memphis,11979.7,sea,520.6,2,27.4,16.8,Spring,7.7,0.727,active,224.7,0
SHP-05451,cool,Adalimumab (Humira),665.2,doha_airport,new_york,10791.8,sea,515.4,1,8.8,-3.1,Spring,4.3,0.81,active,120.5,0
SHP-05452,cool,Insulin Glargine,2000.0,shanghai,rotterdam,9035.1,sea,420.1,1,18.3,7.7,Spring,4.79,0.87,active,158.5,0
SHP-05453,cool,Insulin Glargine,1074.9,mumbai,rotterdam,6922.1,sea,319.4,3,2.0,-7.3,Winter,5.36,0.745,active,168.3,0
SHP-05454,crt,Atorvastatin 20mg,102.9,hong_kong,doha_airport,6310.2,rail,85.3,1,14.2,2.5,Winter,4.5,0.802,active,145.8,0
SHP-05455,cool,Insulin Glargine,53.3,dubai_airport,antwerp,5164.6,sea,269.9,2,15.7,8.9,Spring,2.46,0.758,active,138.8,1
SHP-05456,cool,Insulin Glargine,30.9,busan,los_angeles_lax,9620.7,sea,433.9,3,19.4,8.2,Autumn,3.83,0.876,active,132.7,0
SHP-05457,crt,Atorvastatin 20mg,183.7,sao_paulo_gru,new_york,7681.7,rail,108.4,2,26.0,14.9,Summer,6.53,0.765,active,174.6,0
SHP-05458,crt,Lisinopril 10mg,461.9,port_klang,tokyo_narita,5418.6,rail,75.3,2,28.5,17.9,Spring,1.81,0.762,active,193.6,1
SHP-05459,frozen,Varicella Vaccine,57.5,marseille,dubai_airport,4965.9,sea,270.3,2,23.4,16.5,Spring,2.76,0.807,active,199.6,0
SHP-05460,cool,Hepatitis B Vaccine,253.0,brussels,dubai_port,5156.4,sea,252.1,3,20.0,11.0,Spring,1.88,0.865,active,196.4,1
SHP-05461,crt,Omeprazole 20mg,27.6,houston,busan,11442.4,sea,503.2,1,14.6,2.9,Winter,0.74,0.838,active,180.9,0
SHP-05462,cool,Adalimumab (Humira),41.1,frankfurt_airport,new_york,6212.1,sea,299.8,2,5.8,-4.0,Autumn,0.0,0.975,active,181.3,0
SHP-05463,frozen,Oncology Prep KX-7,267.5,kaohsiung,marseille,10161.0,sea,437.1,3,6.4,-3.7,Autumn,1.03,0.85,active,122.3,1
SHP-05464,crt,Amoxicillin 500mg,678.1,busan,dubai_port,7051.3,sea,326.8,1,20.5,14.4,Autumn,3.57,0.936,active,222.4,0
SHP-05465,crt,Atorvastatin 20mg,2000.0,brussels,madrid,1316.6,road,20.3,0,12.0,0.3,Autumn,0.0,0.921,passive,55.1,0
SHP-05466,crt,Omeprazole 20mg,272.1,rotterdam,tokyo_narita,9379.0,sea,430.4,3,14.0,5.0,Winter,0.0,0.911,active,203.1,0
SHP-05467,crt,Metformin 850mg,60.8,mumbai,tokyo_narita,6786.8,rail,83.7,1,16.2,8.6,Winter,2.37,0.679,active,226.1,0
SHP-05468,cool,Influenza Vaccine,1852.0,cologne_airport,tokyo_narita,9353.4,sea,394.4,3,25.2,17.5,Spring,0.21,0.948,active,174.6,0
SHP-05469,frozen,Zoster Vaccine (Shingrix),88.8,new_york,cologne_airport,6082.9,sea,251.0,3,2.7,-6.7,Winter,3.86,0.897,active,123.2,1
SHP-05470,crt,Ibuprofen 400mg,61.2,jfk_airport,kaohsiung,12835.0,sea,577.3,2,34.8,27.5,Summer,4.13,0.863,active,146.8,1
SHP-05471,crt,Ibuprofen 400mg,281.1,singapore,los_angeles_lax,14121.7,sea,628.1,3,29.5,17.5,Summer,0.04,0.929,active,235.1,0
SHP-05472,crt,Amoxicillin 500mg,23.7,le_havre,doha_port,5171.1,sea,248.9,1,17.6,6.3,Spring,4.37,0.777,active,157.0,1
SHP-05473,cool,Trastuzumab (Herceptin),115.3,hong_kong,new_york,12956.8,sea,558.6,3,7.3,-1.7,Autumn,4.23,0.878,active,160.3,1
SHP-05474,cool,Influenza Vaccine,388.9,mumbai,port_klang,3557.7,sea,216.0,2,33.6,24.3,Spring,6.5,0.687,active,124.2,1
SHP-05475,crt,Paracetamol 1g,132.8,shanghai,los_angeles,10461.0,sea,455.5,1,22.6,11.2,Spring,5.33,0.772,active,184.6,1
SHP-05476,crt,Amoxicillin 500mg,30.6,rotterdam,hong_kong,9345.9,sea,373.5,1,30.3,20.7,Winter,2.34,0.811,active,196.5,1
SHP-05477,crt,Atorvastatin 20mg,12.9,hamburg,dubai_port,4890.8,sea,251.0,3,29.6,18.3,Summer,4.14,0.906,active,153.7,0
SHP-05478,cool,Trastuzumab (Herceptin),444.5,antwerp,sydney,16725.5,sea,716.7,3,13.8,2.4,Winter,2.86,0.905,active,134.0,0
SHP-05479,cool,Adalimumab (Humira),10.0,le_havre,dubai_airport,5422.1,sea,283.9,2,18.5,10.4,Autumn,4.02,0.877,active,158.9,0
SHP-05480,cool,Influenza Vaccine,2000.0,schiphol,los_angeles_lax,8956.1,sea,361.8,1,22.5,11.1,Spring,6.05,0.96,active,190.0,0
SHP-05481,cool,Trastuzumab (Herceptin),2000.0,bangkok,dubai_port,4931.1,rail,68.3,2,23.5,14.2,Autumn,3.72,0.736,passive,81.4,1
SHP-05482,frozen,Varicella Vaccine,115.4,los_angeles_lax,new_york,3941.2,rail,47.0,1,4.0,-2.5,Winter,3.82,0.842,passive,52.0,1
SHP-05483,cool,Adalimumab (Humira),340.9,hong_kong,frankfurt_airport,9164.4,sea,425.7,1,23.8,17.8,Summer,5.71,0.897,active,125.0,0
SHP-05484,crt,Amoxicillin 500mg,44.5,sydney,marseille,16930.3,sea,717.0,1,14.4,4.0,Spring,2.12,0.869,active,239.6,0
SHP-05485,frozen,Frozen Biologic RX-8,1337.6,singapore,frankfurt_airport,10275.0,sea,461.1,2,0.3,-6.3,Winter,0.56,0.938,active,165.9,0
SHP-05486,cool,Influenza Vaccine,1403.2,dubai_port,bangkok,4931.1,rail,70.4,2,31.5,23.2,Autumn,4.54,0.864,passive,86.2,1
SHP-05487,crt,Paracetamol 1g,972.1,singapore,bangkok,1422.5,road,23.8,0,36.4,26.9,Autumn,5.23,0.744,passive,64.9,0
SHP-05488,crt,Amoxicillin 500mg,146.9,houston,le_havre,7904.7,sea,387.2,2,22.0,14.8,Summer,2.8,0.896,active,184.8,0
SHP-05489,frozen,Zoster Vaccine (Shingrix),214.4,busan,bangkok,3699.6,rail,54.0,1,37.4,31.1,Summer,5.25,0.805,passive,103.9,0
